produkt_id,handle,titel,variante_id,alter_preis,neuer_preis,einkauf,marge_vorher,entscheid
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698218881,14.90,29.90,15.12,-12.8,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698251649,14.90,29.90,15.45,-15.2,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698284417,14.90,29.90,15.77,-17.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698317185,14.90,29.90,16.10,-20.1,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698349953,14.90,24.90,13.49,-0.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698382721,14.90,24.90,13.81,-3.0,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698415489,14.90,29.90,14.14,-5.4,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698448257,14.90,29.90,14.47,-7.9,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698481025,14.90,29.90,14.79,-10.3,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698513793,14.90,29.90,15.12,-12.8,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698546561,14.90,29.90,15.45,-15.2,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698579329,14.90,29.90,15.77,-17.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698612097,14.90,29.90,16.10,-20.1,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698644865,14.90,24.90,13.49,-0.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698677633,14.90,24.90,13.81,-3.0,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698710401,14.90,29.90,14.14,-5.4,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698743169,14.90,29.90,14.47,-7.9,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698775937,14.90,29.90,14.79,-10.3,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698808705,14.90,29.90,15.12,-12.8,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698841473,14.90,29.90,15.45,-15.2,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698874241,14.90,29.90,15.77,-17.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698907009,14.90,29.90,16.10,-20.1,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698939777,14.90,24.90,13.49,-0.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988698972545,14.90,24.90,13.81,-3.0,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699005313,14.90,29.90,14.14,-5.4,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699038081,14.90,29.90,14.47,-7.9,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699070849,14.90,29.90,14.79,-10.3,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699103617,14.90,29.90,15.12,-12.8,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699136385,14.90,29.90,15.45,-15.2,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699169153,14.90,29.90,15.77,-17.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699201921,14.90,29.90,16.10,-20.1,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699234689,14.90,24.90,13.49,-0.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699267457,14.90,24.90,13.81,-3.0,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699300225,14.90,29.90,14.14,-5.4,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699332993,14.90,29.90,14.47,-7.9,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699365761,14.90,29.90,14.79,-10.3,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699398529,14.90,29.90,15.12,-12.8,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699431297,14.90,29.90,15.45,-15.2,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699464065,14.90,29.90,15.77,-17.6,gesetzt
15476184187265,hoodie-mit-3d-digital-katzen-print-fur-paare-616200,"Hoodie mit 3D Digital Katzen-Print für Paare",55988699496833,14.90,29.90,16.10,-20.1,gesetzt
15477388050817,anti-schling-fressnapf-fur-hunde-und-katzen-625400,"Anti-Schling Fressnapf für Hunde und Katzen",55992840978817,29.90,34.90,18.75,30.3,gesetzt
15478521561473,saugnapf-spielzeug-fur-hunde-katzen-628500,"Saugnapf Spielzeug für Hunde & Katzen",56069934678401,24.90,44.90,25.05,-11.8,gesetzt
15478521561473,saugnapf-spielzeug-fur-hunde-katzen-628500,"Saugnapf Spielzeug für Hunde & Katzen",56069934711169,24.90,49.90,26.12,-16.6,gesetzt
